model,image,synset,y_true,y_pred,confidence,is_correct,dataset_type,corruption,severity,perturbation
convnext_large,ILSVRC2012_val_00037113.JPEG,n03125729,516,431,0.5568491,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038317.JPEG,n03125729,516,516,0.5594422,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038754.JPEG,n03125729,516,431,0.75389266,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038941.JPEG,n03125729,516,516,0.8918802,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041550.JPEG,n03125729,516,516,0.35001045,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044994.JPEG,n03125729,516,516,0.71090835,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00048318.JPEG,n03125729,516,857,0.52809083,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000020.JPEG,n03126707,517,517,0.77839047,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000485.JPEG,n03126707,517,517,0.39830074,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000637.JPEG,n03126707,517,657,0.36678106,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000935.JPEG,n03126707,517,517,0.8035123,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00002689.JPEG,n03126707,517,517,0.73131204,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003627.JPEG,n03126707,517,517,0.84097207,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004070.JPEG,n03126707,517,517,0.3557635,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004176.JPEG,n03126707,517,517,0.7607039,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004266.JPEG,n03126707,517,517,0.39901242,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00006428.JPEG,n03126707,517,540,0.18973552,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012665.JPEG,n03126707,517,975,0.4623255,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00013339.JPEG,n03126707,517,488,0.27459782,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015188.JPEG,n03126707,517,517,0.85580766,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016372.JPEG,n03126707,517,517,0.50086915,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00019740.JPEG,n03126707,517,517,0.5969938,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020687.JPEG,n03126707,517,517,0.86562014,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022541.JPEG,n03126707,517,517,0.8358054,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022837.JPEG,n03126707,517,912,0.5537577,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025803.JPEG,n03126707,517,517,0.5027304,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026461.JPEG,n03126707,517,517,0.84316194,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027091.JPEG,n03126707,517,540,0.84922826,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030723.JPEG,n03126707,517,595,0.51892143,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030977.JPEG,n03126707,517,517,0.88104856,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031022.JPEG,n03126707,517,517,0.7934391,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031137.JPEG,n03126707,517,517,0.23832004,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00035122.JPEG,n03126707,517,517,0.27582476,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00035686.JPEG,n03126707,517,517,0.8823432,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00037953.JPEG,n03126707,517,517,0.85146445,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038038.JPEG,n03126707,517,517,0.8746196,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038795.JPEG,n03126707,517,517,0.78114265,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039604.JPEG,n03126707,517,517,0.42756325,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040962.JPEG,n03126707,517,517,0.51361275,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041058.JPEG,n03126707,517,517,0.89294106,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041509.JPEG,n03126707,517,517,0.46018705,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041625.JPEG,n03126707,517,517,0.67900914,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042365.JPEG,n03126707,517,111,0.84207946,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042542.JPEG,n03126707,517,517,0.4759442,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043871.JPEG,n03126707,517,517,0.8170155,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044019.JPEG,n03126707,517,517,0.47568867,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044118.JPEG,n03126707,517,517,0.5682043,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044885.JPEG,n03126707,517,517,0.4034413,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045689.JPEG,n03126707,517,517,0.7654927,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046401.JPEG,n03126707,517,517,0.649861,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046682.JPEG,n03126707,517,517,0.24436678,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00047451.JPEG,n03126707,517,540,0.56242627,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00047718.JPEG,n03126707,517,540,0.61294585,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00047953.JPEG,n03126707,517,517,0.38807952,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00048470.JPEG,n03126707,517,517,0.41112867,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00048681.JPEG,n03126707,517,517,0.861525,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00049131.JPEG,n03126707,517,517,0.7021145,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001689.JPEG,n03127747,518,518,0.8468405,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001756.JPEG,n03127747,518,518,0.9000959,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003732.JPEG,n03127747,518,671,0.605065,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004202.JPEG,n03127747,518,518,0.825381,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00006425.JPEG,n03127747,518,518,0.8647051,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00006869.JPEG,n03127747,518,518,0.63503426,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007849.JPEG,n03127747,518,518,0.7537728,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00010526.JPEG,n03127747,518,518,0.8604833,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011868.JPEG,n03127747,518,518,0.77446395,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00013302.JPEG,n03127747,518,518,0.90788937,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00013542.JPEG,n03127747,518,518,0.13468498,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00014434.JPEG,n03127747,518,518,0.91966313,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00014959.JPEG,n03127747,518,518,0.87438434,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015934.JPEG,n03127747,518,670,0.7247578,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016289.JPEG,n03127747,518,518,0.787223,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016822.JPEG,n03127747,518,518,0.93069416,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016938.JPEG,n03127747,518,518,0.7367777,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017023.JPEG,n03127747,518,518,0.8054508,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00018027.JPEG,n03127747,518,518,0.9040412,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021438.JPEG,n03127747,518,518,0.9250895,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021484.JPEG,n03127747,518,518,0.7737729,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021592.JPEG,n03127747,518,518,0.9546098,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022689.JPEG,n03127747,518,518,0.8401125,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00023908.JPEG,n03127747,518,518,0.9018695,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00023927.JPEG,n03127747,518,518,0.8691545,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025383.JPEG,n03127747,518,570,0.2332283,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025590.JPEG,n03127747,518,518,0.7594476,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025943.JPEG,n03127747,518,518,0.8981663,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00028382.JPEG,n03127747,518,518,0.56315595,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00028729.JPEG,n03127747,518,518,0.8434715,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030481.JPEG,n03127747,518,551,0.09160152,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031482.JPEG,n03127747,518,518,0.73093134,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031743.JPEG,n03127747,518,518,0.5694214,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034212.JPEG,n03127747,518,518,0.92948896,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034685.JPEG,n03127747,518,518,0.8593827,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034925.JPEG,n03127747,518,518,0.81185734,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00035082.JPEG,n03127747,518,518,0.8409418,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00036211.JPEG,n03127747,518,73,0.16407382,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00036930.JPEG,n03127747,518,518,0.5410265,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038036.JPEG,n03127747,518,518,0.8957339,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040988.JPEG,n03127747,518,518,0.6020506,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041023.JPEG,n03127747,518,518,0.71411103,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041350.JPEG,n03127747,518,518,0.8697389,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043175.JPEG,n03127747,518,518,0.877402,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044124.JPEG,n03127747,518,518,0.8121541,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044152.JPEG,n03127747,518,518,0.9137566,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044282.JPEG,n03127747,518,796,0.5477478,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00047186.JPEG,n03127747,518,518,0.85673976,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00047689.JPEG,n03127747,518,518,0.85638064,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00049691.JPEG,n03127747,518,518,0.84493995,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001411.JPEG,n03127925,519,675,0.8179882,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001452.JPEG,n03127925,519,853,0.24068153,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00001600.JPEG,n03127925,519,891,0.37825766,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003425.JPEG,n03127925,519,519,0.13049313,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003847.JPEG,n03127925,519,519,0.5648696,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003971.JPEG,n03127925,519,519,0.9174528,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004169.JPEG,n03127925,519,741,0.5024609,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004481.JPEG,n03127925,519,519,0.50793445,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004533.JPEG,n03127925,519,519,0.66052127,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005741.JPEG,n03127925,519,519,0.86912763,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005893.JPEG,n03127925,519,634,0.67239285,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007666.JPEG,n03127925,519,519,0.31777143,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00007784.JPEG,n03127925,519,519,0.5348127,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00008681.JPEG,n03127925,519,478,0.24578696,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009787.JPEG,n03127925,519,410,0.40986344,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00010710.JPEG,n03127925,519,519,0.8582982,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012465.JPEG,n03127925,519,519,0.8577122,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00013348.JPEG,n03127925,519,634,0.20073071,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00014628.JPEG,n03127925,519,427,0.38889313,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015057.JPEG,n03127925,519,519,0.32869297,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015290.JPEG,n03127925,519,519,0.8185721,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016539.JPEG,n03127925,519,519,0.73015946,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017591.JPEG,n03127925,519,519,0.2805977,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017655.JPEG,n03127925,519,478,0.7255676,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017932.JPEG,n03127925,519,519,0.34793213,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00019472.JPEG,n03127925,519,519,0.84348065,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020004.JPEG,n03127925,519,519,0.5225044,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020677.JPEG,n03127925,519,634,0.38103792,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00023318.JPEG,n03127925,519,519,0.8386719,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00024159.JPEG,n03127925,519,692,0.2486966,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025671.JPEG,n03127925,519,569,0.245516,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00026364.JPEG,n03127925,519,519,0.79081464,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027175.JPEG,n03127925,519,519,0.9039305,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027441.JPEG,n03127925,519,588,0.37306273,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027543.JPEG,n03127925,519,519,0.8451148,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027797.JPEG,n03127925,519,519,0.8787797,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00028032.JPEG,n03127925,519,239,0.65953445,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00028240.JPEG,n03127925,519,634,0.5751695,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00029205.JPEG,n03127925,519,519,0.932551,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00030004.JPEG,n03127925,519,519,0.50034803,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034903.JPEG,n03127925,519,519,0.7744682,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00037023.JPEG,n03127925,519,519,0.45851484,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00037647.JPEG,n03127925,519,478,0.71922785,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039607.JPEG,n03127925,519,519,0.79659724,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039897.JPEG,n03127925,519,539,0.4779009,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045564.JPEG,n03127925,519,634,0.76583797,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045710.JPEG,n03127925,519,478,0.22438577,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046487.JPEG,n03127925,519,493,0.57027656,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00047344.JPEG,n03127925,519,519,0.8629725,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00049100.JPEG,n03127925,519,519,0.4668147,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003036.JPEG,n03131574,520,520,0.8541521,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00003173.JPEG,n03131574,520,516,0.8406516,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004460.JPEG,n03131574,520,516,0.34082735,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004602.JPEG,n03131574,520,520,0.74860173,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00008353.JPEG,n03131574,520,520,0.5026861,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009699.JPEG,n03131574,520,516,0.5386563,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00010489.JPEG,n03131574,520,516,0.39396513,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011078.JPEG,n03131574,520,431,0.46612632,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011250.JPEG,n03131574,520,516,0.57600945,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011415.JPEG,n03131574,520,516,0.50657356,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011850.JPEG,n03131574,520,516,0.8417936,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00014289.JPEG,n03131574,520,520,0.6696467,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00014583.JPEG,n03131574,520,520,0.8588827,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015227.JPEG,n03131574,520,520,0.43319282,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016407.JPEG,n03131574,520,520,0.7579803,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00016481.JPEG,n03131574,520,520,0.782595,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017192.JPEG,n03131574,520,516,0.5468993,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017218.JPEG,n03131574,520,520,0.757022,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00019340.JPEG,n03131574,520,520,0.8229097,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020374.JPEG,n03131574,520,520,0.73872864,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021644.JPEG,n03131574,520,516,0.8738302,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022199.JPEG,n03131574,520,431,0.83081245,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022500.JPEG,n03131574,520,520,0.631856,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00025653.JPEG,n03131574,520,520,0.66620094,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027216.JPEG,n03131574,520,516,0.80044544,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00027577.JPEG,n03131574,520,431,0.872177,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00029989.JPEG,n03131574,520,520,0.69496924,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00031029.JPEG,n03131574,520,520,0.7638162,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00032055.JPEG,n03131574,520,520,0.49128512,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00032491.JPEG,n03131574,520,520,0.5838345,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00033692.JPEG,n03131574,520,520,0.6589649,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00033955.JPEG,n03131574,520,516,0.38024145,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034154.JPEG,n03131574,520,516,0.40540865,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034262.JPEG,n03131574,520,431,0.6832548,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034723.JPEG,n03131574,520,516,0.5937193,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00034761.JPEG,n03131574,520,516,0.43088904,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00036262.JPEG,n03131574,520,520,0.5791311,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00037461.JPEG,n03131574,520,520,0.5466789,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00038610.JPEG,n03131574,520,228,0.31515056,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00039064.JPEG,n03131574,520,431,0.4389109,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00040407.JPEG,n03131574,520,520,0.39435896,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00041373.JPEG,n03131574,520,520,0.5771225,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00042847.JPEG,n03131574,520,431,0.7781233,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043010.JPEG,n03131574,520,478,0.46205863,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00043169.JPEG,n03131574,520,516,0.26556143,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00044316.JPEG,n03131574,520,520,0.5851491,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045370.JPEG,n03131574,520,516,0.51644564,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00045719.JPEG,n03131574,520,520,0.5330157,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00046729.JPEG,n03131574,520,520,0.6092579,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00049848.JPEG,n03131574,520,520,0.8262215,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000534.JPEG,n03133878,521,926,0.8174259,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00000718.JPEG,n03133878,521,521,0.751826,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004343.JPEG,n03133878,521,926,0.6531382,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00004670.JPEG,n03133878,521,521,0.89096856,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00005715.JPEG,n03133878,521,692,0.14022899,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00006347.JPEG,n03133878,521,521,0.81954527,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00006932.JPEG,n03133878,521,521,0.82440454,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00008989.JPEG,n03133878,521,901,0.43449125,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00009328.JPEG,n03133878,521,521,0.9048923,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00010875.JPEG,n03133878,521,521,0.82163924,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011276.JPEG,n03133878,521,901,0.22224498,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011557.JPEG,n03133878,521,926,0.8582232,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00011826.JPEG,n03133878,521,521,0.65166503,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00012686.JPEG,n03133878,521,521,0.7483682,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00014910.JPEG,n03133878,521,567,0.53388786,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00015954.JPEG,n03133878,521,521,0.4412833,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017191.JPEG,n03133878,521,521,0.5790841,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00017283.JPEG,n03133878,521,926,0.5714493,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00018930.JPEG,n03133878,521,926,0.68581474,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020440.JPEG,n03133878,521,962,0.3391725,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00020891.JPEG,n03133878,521,502,0.15357013,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021118.JPEG,n03133878,521,521,0.86477286,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00021589.JPEG,n03133878,521,521,0.7014558,1,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00022797.JPEG,n03133878,521,926,0.5002429,0,imagenet_c,glass_blur,1,none
convnext_large,ILSVRC2012_val_00023418.JPEG,n03133878,521,521,0.8530602,1,imagenet_c,glass_blur,1,none
